enum	module	file	line	site_kind	site_text	included_reason
Predicate	db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	301	match-arm-or-constructor	ExecutablePredicate::Compare(cmp) => {	semi-mechanical direct enum-qualified reference
Predicate	db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	304	match-arm-or-constructor	ExecutablePredicate::IsNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	305	match-arm-or-constructor	| ExecutablePredicate::IsNotNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	306	match-arm-or-constructor	| ExecutablePredicate::IsMissing { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	307	match-arm-or-constructor	| ExecutablePredicate::IsEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	308	match-arm-or-constructor	| ExecutablePredicate::IsNotEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	309	match-arm-or-constructor	| ExecutablePredicate::TextContains { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::index::predicate::compile	crates/icydb-core/src/db/index/predicate/compile.rs	310	match-arm-or-constructor	| ExecutablePredicate::TextContainsCi { .. } => None,	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	276	match-arm-or-constructor	ExecutablePredicate::True | ExecutablePredicate::False => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	279	match-arm-or-constructor	ExecutablePredicate::And(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	284	match-arm-or-constructor	ExecutablePredicate::Or(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	294	match-arm-or-constructor	ExecutablePredicate::Not(inner) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	303	match-arm-or-constructor	ExecutablePredicate::Compare(cmp) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	310	match-arm-or-constructor	ExecutablePredicate::IsNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	311	match-arm-or-constructor	| ExecutablePredicate::IsNotNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	312	match-arm-or-constructor	| ExecutablePredicate::IsMissing { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	313	match-arm-or-constructor	| ExecutablePredicate::IsEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	314	match-arm-or-constructor	| ExecutablePredicate::IsNotEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	315	match-arm-or-constructor	| ExecutablePredicate::TextContains { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	316	match-arm-or-constructor	| ExecutablePredicate::TextContainsCi { .. } => IndexPredicateCapability::RequiresFullScan,	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	355	match-arm-or-constructor	ExecutablePredicate::True	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	356	match-arm-or-constructor	| ExecutablePredicate::False	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	357	match-arm-or-constructor	| ExecutablePredicate::IsMissing { .. } => true,	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	358	match-arm-or-constructor	ExecutablePredicate::And(children) | ExecutablePredicate::Or(children) => children	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	361	match-arm-or-constructor	ExecutablePredicate::Not(inner) => predicate_is_scalar_safe(schema_info, inner),	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	362	match-arm-or-constructor	ExecutablePredicate::Compare(cmp) => compare_is_scalar_safe(schema_info, cmp),	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	363	match-arm-or-constructor	ExecutablePredicate::IsNull { field_slot }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	364	match-arm-or-constructor	| ExecutablePredicate::IsNotNull { field_slot }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	365	match-arm-or-constructor	| ExecutablePredicate::IsEmpty { field_slot }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	366	match-arm-or-constructor	| ExecutablePredicate::IsNotEmpty { field_slot } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	369	match-arm-or-constructor	ExecutablePredicate::TextContains { field_slot, value }	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::capability	crates/icydb-core/src/db/predicate/capability.rs	370	match-arm-or-constructor	| ExecutablePredicate::TextContainsCi { field_slot, value } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	63	match-arm-or-constructor	Predicate::True => out.push(SORT_PRED_TRUE),	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	64	match-arm-or-constructor	Predicate::False => out.push(SORT_PRED_FALSE),	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	65	match-arm-or-constructor	Predicate::And(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	72	match-arm-or-constructor	Predicate::Or(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	79	match-arm-or-constructor	Predicate::Not(inner) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	83	match-arm-or-constructor	Predicate::Compare(cmp) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	96	match-arm-or-constructor	Predicate::CompareFields(cmp) => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	103	match-arm-or-constructor	Predicate::IsNull { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	107	match-arm-or-constructor	Predicate::IsNotNull { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	111	match-arm-or-constructor	Predicate::IsMissing { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	115	match-arm-or-constructor	Predicate::IsEmpty { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	119	match-arm-or-constructor	Predicate::IsNotEmpty { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	123	match-arm-or-constructor	Predicate::TextContains { field, value } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	128	match-arm-or-constructor	Predicate::TextContainsCi { field, value } => {	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	390	match-arm-or-constructor	"let predicate_a = Predicate::Compare(ComparePredicate::eq(""payload"".to_string(), map_a));"	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	391	match-arm-or-constructor	"let predicate_b = Predicate::Compare(ComparePredicate::eq(""payload"".to_string(), map_b));"	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	409	match-arm-or-constructor	"let predicate_a = Predicate::Compare(ComparePredicate::eq(""payload"".to_string(), map_a));"	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	410	match-arm-or-constructor	"let predicate_b = Predicate::Compare(ComparePredicate::eq(""payload"".to_string(), map_b));"	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	420	match-arm-or-constructor	let predicate_a = Predicate::Compare(ComparePredicate::in_(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	424	match-arm-or-constructor	let predicate_b = Predicate::Compare(ComparePredicate::in_(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	437	match-arm-or-constructor	let predicate_a = Predicate::Compare(ComparePredicate::in_(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	446	match-arm-or-constructor	let predicate_b = Predicate::Compare(ComparePredicate::in_(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	459	match-arm-or-constructor	let predicate_int = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	465	match-arm-or-constructor	let predicate_decimal = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	480	match-arm-or-constructor	let predicate_int = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	486	match-arm-or-constructor	let predicate_decimal = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	501	match-arm-or-constructor	let predicate_lower = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	507	match-arm-or-constructor	let predicate_upper = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	522	match-arm-or-constructor	let predicate_lower = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	528	match-arm-or-constructor	let predicate_upper = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	543	match-arm-or-constructor	let predicate_mixed = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::predicate::encoding	crates/icydb-core/src/db/predicate/encoding.rs	553	match-arm-or-constructor	let predicate_canonical = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
